order_id,customer_id,country,product,order_date,sales_amount
13492,USA_013492,USA,Socks,2024-01-25,93
13493,USA_013493,USA,Socks,2024-01-26,94
13494,USA_013494,USA,T-Shirt,2024-01-27,95
13495,USA_013495,USA,Socks,2024-01-28,96
13496,USA_013496,USA,Socks,2024-01-01,97
13497,USA_013497,USA,T-Shirt,2024-01-02,98
13498,USA_013498,USA,Socks,2024-01-03,99
13499,USA_013499,USA,Socks,2024-01-04,100
13500,USA_013500,USA,T-Shirt,2024-01-05,101
13501,USA_013501,USA,Socks,2024-01-06,102
13502,USA_013502,USA,Socks,2024-01-07,103
13503,USA_013503,USA,T-Shirt,2024-01-08,104
13504,USA_013504,USA,Socks,2024-01-09,105
13505,USA_013505,USA,Socks,2024-01-10,106
13506,USA_013506,USA,T-Shirt,2024-01-11,107
13507,USA_013507,USA,Socks,2024-01-12,108
13508,USA_013508,USA,Socks,2024-01-13,109
13509,USA_013509,USA,T-Shirt,2024-01-14,110
13510,USA_013510,USA,Socks,2024-01-15,111
13511,USA_013511,USA,Socks,2024-01-16,112
13512,USA_013512,USA,T-Shirt,2024-01-17,113
13513,USA_013513,USA,Socks,2024-01-18,114
13514,USA_013514,USA,Socks,2024-01-19,115
13515,USA_013515,USA,T-Shirt,2024-01-20,116
13516,USA_013516,USA,Socks,2024-01-21,117
13517,USA_013517,USA,Socks,2024-01-22,118
13518,USA_013518,USA,T-Shirt,2024-01-23,119
13519,USA_013519,USA,Socks,2024-01-24,120
13520,USA_013520,USA,Socks,2024-01-25,121
13521,USA_013521,USA,T-Shirt,2024-01-26,122
13522,USA_013522,USA,Socks,2024-01-27,123
13523,USA_013523,USA,Socks,2024-01-28,124
13524,USA_013524,USA,T-Shirt,2024-01-01,125
13525,USA_013525,USA,Socks,2024-01-02,126
13526,USA_013526,USA,Socks,2024-01-03,127
13527,USA_013527,USA,T-Shirt,2024-01-04,128
13528,USA_013528,USA,Socks,2024-01-05,129
13529,USA_013529,USA,Socks,2024-01-06,130
13530,USA_013530,USA,T-Shirt,2024-01-07,131
13531,USA_013531,USA,Socks,2024-01-08,132
13532,USA_013532,USA,Socks,2024-01-09,133
13533,USA_013533,USA,T-Shirt,2024-01-10,134
13534,USA_013534,USA,Socks,2024-01-11,135
13535,USA_013535,USA,Socks,2024-01-12,136
13536,USA_013536,USA,T-Shirt,2024-01-13,137
13537,USA_013537,USA,Socks,2024-01-14,138
13538,USA_013538,USA,Socks,2024-01-15,139
13539,USA_013539,USA,T-Shirt,2024-01-16,140
13540,USA_013540,USA,Socks,2024-01-17,141
13541,USA_013541,USA,Socks,2024-01-18,142
13542,USA_013542,USA,T-Shirt,2024-01-19,143
13543,USA_013543,USA,Socks,2024-01-20,144
13544,USA_013544,USA,Socks,2024-01-21,145
13545,USA_013545,USA,T-Shirt,2024-01-22,146
13546,USA_013546,USA,Socks,2024-01-23,147
13547,USA_013547,USA,Socks,2024-01-24,148
13548,USA_013548,USA,T-Shirt,2024-01-25,149
13549,USA_013549,USA,Socks,2024-01-26,150
13550,USA_013550,USA,Socks,2024-01-27,151
13551,USA_013551,USA,T-Shirt,2024-01-28,152
13552,USA_013552,USA,Socks,2024-01-01,153
13553,USA_013553,USA,Socks,2024-01-02,154
13554,USA_013554,USA,T-Shirt,2024-01-03,155
13555,USA_013555,USA,Socks,2024-01-04,156
13556,USA_013556,USA,Socks,2024-01-05,157
13557,USA_013557,USA,T-Shirt,2024-01-06,158
13558,USA_013558,USA,Socks,2024-01-07,159
13559,USA_013559,USA,Socks,2024-01-08,160
13560,USA_013560,USA,T-Shirt,2024-01-09,161
13561,USA_013561,USA,Socks,2024-01-10,162
13562,USA_013562,USA,Socks,2024-01-11,163
13563,USA_013563,USA,T-Shirt,2024-01-12,164
13564,USA_013564,USA,Socks,2024-01-13,165
13565,USA_013565,USA,Socks,2024-01-14,166
13566,USA_013566,USA,T-Shirt,2024-01-15,167
13567,USA_013567,USA,Socks,2024-01-16,168
13568,USA_013568,USA,Socks,2024-01-17,169
13569,USA_013569,USA,T-Shirt,2024-01-18,170
13570,USA_013570,USA,Socks,2024-01-19,171
13571,USA_013571,USA,Socks,2024-01-20,172
13572,USA_013572,USA,T-Shirt,2024-01-21,173
13573,USA_013573,USA,Socks,2024-01-22,174
13574,USA_013574,USA,Socks,2024-01-23,175
13575,USA_013575,USA,T-Shirt,2024-01-24,176
13576,USA_013576,USA,Socks,2024-01-25,177
13577,USA_013577,USA,Socks,2024-01-26,178
13578,USA_013578,USA,T-Shirt,2024-01-27,179
13579,USA_013579,USA,Socks,2024-01-28,180
13580,USA_013580,USA,Socks,2024-01-01,181
13581,USA_013581,USA,T-Shirt,2024-01-02,182
13582,USA_013582,USA,Socks,2024-01-03,183
13583,USA_013583,USA,Socks,2024-01-04,184
13584,USA_013584,USA,T-Shirt,2024-01-05,185
13585,USA_013585,USA,Socks,2024-01-06,186
13586,USA_013586,USA,Socks,2024-01-07,187
13587,USA_013587,USA,T-Shirt,2024-01-08,188
13588,USA_013588,USA,Socks,2024-01-09,189
13589,USA_013589,USA,Socks,2024-01-10,190
13590,USA_013590,USA,T-Shirt,2024-01-11,191
13591,USA_013591,USA,Socks,2024-01-12,192
13592,USA_013592,USA,Socks,2024-01-13,193
13593,USA_013593,USA,T-Shirt,2024-01-14,194
13594,USA_013594,USA,Socks,2024-01-15,195
13595,USA_013595,USA,Socks,2024-01-16,196
13596,USA_013596,USA,T-Shirt,2024-01-17,197
13597,USA_013597,USA,Socks,2024-01-18,198
13598,USA_013598,USA,Socks,2024-01-19,199
13599,USA_013599,USA,T-Shirt,2024-01-20,200
13600,USA_013600,USA,Socks,2024-01-21,1
13601,USA_013601,USA,Socks,2024-01-22,2
13602,USA_013602,USA,T-Shirt,2024-01-23,3
13603,USA_013603,USA,Socks,2024-01-24,4
13604,USA_013604,USA,Socks,2024-01-25,5
13605,USA_013605,USA,T-Shirt,2024-01-26,6
13606,USA_013606,USA,Socks,2024-01-27,7
13607,USA_013607,USA,Socks,2024-01-28,8
13608,USA_013608,USA,T-Shirt,2024-01-01,9
13609,USA_013609,USA,Socks,2024-01-02,10
13610,USA_013610,USA,Socks,2024-01-03,11
13611,USA_013611,USA,T-Shirt,2024-01-04,12
13612,USA_013612,USA,Socks,2024-01-05,13
13613,USA_013613,USA,Socks,2024-01-06,14
13614,USA_013614,USA,T-Shirt,2024-01-07,15
13615,USA_013615,USA,Socks,2024-01-08,16
13616,USA_013616,USA,Socks,2024-01-09,17
13617,USA_013617,USA,T-Shirt,2024-01-10,18
13618,USA_013618,USA,Socks,2024-01-11,19
13619,USA_013619,USA,Socks,2024-01-12,20
13620,USA_013620,USA,T-Shirt,2024-01-13,21
13621,USA_013621,USA,Socks,2024-01-14,22
13622,USA_013622,USA,Socks,2024-01-15,23
13623,USA_013623,USA,T-Shirt,2024-01-16,24
13624,USA_013624,USA,Socks,2024-01-17,25
13625,USA_013625,USA,Socks,2024-01-18,26
13626,USA_013626,USA,T-Shirt,2024-01-19,27
13627,USA_013627,USA,Socks,2024-01-20,28
13628,USA_013628,USA,Socks,2024-01-21,29
13629,USA_013629,USA,T-Shirt,2024-01-22,30
13630,USA_013630,USA,Socks,2024-01-23,31
13631,USA_013631,USA,Socks,2024-01-24,32
13632,USA_013632,USA,T-Shirt,2024-01-25,33
13633,USA_013633,USA,Socks,2024-01-26,34
13634,USA_013634,USA,Socks,2024-01-27,35
13635,USA_013635,USA,T-Shirt,2024-01-28,36
13636,USA_013636,USA,Socks,2024-01-01,37
13637,USA_013637,USA,Socks,2024-01-02,38
13638,USA_013638,USA,T-Shirt,2024-01-03,39
13639,USA_013639,USA,Socks,2024-01-04,40
13640,USA_013640,USA,Socks,2024-01-05,41
13641,USA_013641,USA,T-Shirt,2024-01-06,42
13642,USA_013642,USA,Socks,2024-01-07,43
13643,USA_013643,USA,Socks,2024-01-08,44
13644,USA_013644,USA,T-Shirt,2024-01-09,45
13645,USA_013645,USA,Socks,2024-01-10,46
13646,USA_013646,USA,Socks,2024-01-11,47
13647,USA_013647,USA,T-Shirt,2024-01-12,48
13648,USA_013648,USA,Socks,2024-01-13,49
13649,USA_013649,USA,Socks,2024-01-14,50
13650,USA_013650,USA,T-Shirt,2024-01-15,51
13651,USA_013651,USA,Socks,2024-01-16,52
13652,USA_013652,USA,Socks,2024-01-17,53
13653,USA_013653,USA,T-Shirt,2024-01-18,54
13654,USA_013654,USA,Socks,2024-01-19,55
13655,USA_013655,USA,Socks,2024-01-20,56
13656,USA_013656,USA,T-Shirt,2024-01-21,57
13657,USA_013657,USA,Socks,2024-01-22,58
13658,USA_013658,USA,Socks,2024-01-23,59
13659,USA_013659,USA,T-Shirt,2024-01-24,60
13660,USA_013660,USA,Socks,2024-01-25,61
13661,USA_013661,USA,Socks,2024-01-26,62
13662,USA_013662,USA,T-Shirt,2024-01-27,63
13663,USA_013663,USA,Socks,2024-01-28,64
13664,USA_013664,USA,Socks,2024-01-01,65
13665,USA_013665,USA,T-Shirt,2024-01-02,66
13666,USA_013666,USA,Socks,2024-01-03,67
13667,USA_013667,USA,Socks,2024-01-04,68
13668,USA_013668,USA,T-Shirt,2024-01-05,69
13669,USA_013669,USA,Socks,2024-01-06,70
13670,USA_013670,USA,Socks,2024-01-07,71
13671,USA_013671,USA,T-Shirt,2024-01-08,72
13672,USA_013672,USA,Socks,2024-01-09,73
13673,USA_013673,USA,Socks,2024-01-10,74
13674,USA_013674,USA,T-Shirt,2024-01-11,75
13675,USA_013675,USA,Socks,2024-01-12,76
13676,USA_013676,USA,Socks,2024-01-13,77
13677,USA_013677,USA,T-Shirt,2024-01-14,78
13678,USA_013678,USA,Socks,2024-01-15,79
13679,USA_013679,USA,Socks,2024-01-16,80
13680,USA_013680,USA,T-Shirt,2024-01-17,81
13681,USA_013681,USA,Socks,2024-01-18,82
13682,USA_013682,USA,Socks,2024-01-19,83
13683,USA_013683,USA,T-Shirt,2024-01-20,84
13684,USA_013684,USA,Socks,2024-01-21,85
13685,USA_013685,USA,Socks,2024-01-22,86
13686,USA_013686,USA,T-Shirt,2024-01-23,87
13687,USA_013687,USA,Socks,2024-01-24,88
13688,USA_013688,USA,Socks,2024-01-25,89
13689,USA_013689,USA,T-Shirt,2024-01-26,90
13690,USA_013690,USA,Socks,2024-01-27,91
13691,USA_013691,USA,Socks,2024-01-28,92
13692,USA_013692,USA,T-Shirt,2024-01-01,93
13693,USA_013693,USA,Socks,2024-01-02,94
13694,USA_013694,USA,Socks,2024-01-03,95
13695,USA_013695,USA,T-Shirt,2024-01-04,96
13696,USA_013696,USA,Socks,2024-01-05,97
13697,USA_013697,USA,Socks,2024-01-06,98
13698,USA_013698,USA,T-Shirt,2024-01-07,99
13699,USA_013699,USA,Socks,2024-01-08,100
13700,USA_013700,USA,Socks,2024-01-09,101
13701,USA_013701,USA,T-Shirt,2024-01-10,102
13702,USA_013702,USA,Socks,2024-01-11,103
13703,USA_013703,USA,Socks,2024-01-12,104
13704,USA_013704,USA,T-Shirt,2024-01-13,105
13705,USA_013705,USA,Socks,2024-01-14,106
13706,USA_013706,USA,Socks,2024-01-15,107
13707,USA_013707,USA,T-Shirt,2024-01-16,108
13708,USA_013708,USA,Socks,2024-01-17,109
13709,USA_013709,USA,Socks,2024-01-18,110
13710,USA_013710,USA,T-Shirt,2024-01-19,111
13711,USA_013711,USA,Socks,2024-01-20,112
13712,USA_013712,USA,Socks,2024-01-21,113
13713,USA_013713,USA,T-Shirt,2024-01-22,114
13714,USA_013714,USA,Socks,2024-01-23,115
13715,USA_013715,USA,Socks,2024-01-24,116
13716,USA_013716,USA,T-Shirt,2024-01-25,117
13717,USA_013717,USA,Socks,2024-01-26,118
13718,USA_013718,USA,Socks,2024-01-27,119
13719,USA_013719,USA,T-Shirt,2024-01-28,120
13720,USA_013720,USA,Socks,2024-01-01,121
13721,USA_013721,USA,Socks,2024-01-02,122
13722,USA_013722,USA,T-Shirt,2024-01-03,123
13723,USA_013723,USA,Socks,2024-01-04,124
13724,USA_013724,USA,Socks,2024-01-05,125
13725,USA_013725,USA,T-Shirt,2024-01-06,126
13726,USA_013726,USA,Socks,2024-01-07,127
13727,USA_013727,USA,Socks,2024-01-08,128
13728,USA_013728,USA,T-Shirt,2024-01-09,129
13729,USA_013729,USA,Socks,2024-01-10,130
13730,USA_013730,USA,Socks,2024-01-11,131
13731,USA_013731,USA,T-Shirt,2024-01-12,132
13732,USA_013732,USA,Socks,2024-01-13,133
13733,USA_013733,USA,Socks,2024-01-14,134
13734,USA_013734,USA,T-Shirt,2024-01-15,135
13735,USA_013735,USA,Socks,2024-01-16,136
13736,USA_013736,USA,Socks,2024-01-17,137
13737,USA_013737,USA,T-Shirt,2024-01-18,138
13738,USA_013738,USA,Socks,2024-01-19,139
13739,USA_013739,USA,Socks,2024-01-20,140
13740,USA_013740,USA,T-Shirt,2024-01-21,141
13741,USA_013741,USA,Socks,2024-01-22,142
13742,USA_013742,USA,Socks,2024-01-23,143
13743,USA_013743,USA,T-Shirt,2024-01-24,144
13744,USA_013744,USA,Socks,2024-01-25,145
13745,USA_013745,USA,Socks,2024-01-26,146
13746,USA_013746,USA,T-Shirt,2024-01-27,147
13747,USA_013747,USA,Socks,2024-01-28,148
13748,USA_013748,USA,Socks,2024-01-01,149
13749,USA_013749,USA,T-Shirt,2024-01-02,150
13750,USA_013750,USA,Socks,2024-01-03,151
13751,USA_013751,USA,Socks,2024-01-04,152
13752,USA_013752,USA,T-Shirt,2024-01-05,153
13753,USA_013753,USA,Socks,2024-01-06,154
13754,USA_013754,USA,Socks,2024-01-07,155
13755,USA_013755,USA,T-Shirt,2024-01-08,156
13756,USA_013756,USA,Socks,2024-01-09,157
13757,USA_013757,USA,Socks,2024-01-10,158
13758,USA_013758,USA,T-Shirt,2024-01-11,159
13759,USA_013759,USA,Socks,2024-01-12,160
13760,USA_013760,USA,Socks,2024-01-13,161
13761,USA_013761,USA,T-Shirt,2024-01-14,162
13762,USA_013762,USA,Socks,2024-01-15,163
13763,USA_013763,USA,Socks,2024-01-16,164
13764,USA_013764,USA,T-Shirt,2024-01-17,165
13765,USA_013765,USA,Socks,2024-01-18,166
13766,USA_013766,USA,Socks,2024-01-19,167
13767,USA_013767,USA,T-Shirt,2024-01-20,168
13768,USA_013768,USA,Socks,2024-01-21,169
13769,USA_013769,USA,Socks,2024-01-22,170
13770,USA_013770,USA,T-Shirt,2024-01-23,171
13771,USA_013771,USA,Socks,2024-01-24,172
13772,USA_013772,USA,Socks,2024-01-25,173
13773,USA_013773,USA,T-Shirt,2024-01-26,174
13774,USA_013774,USA,Socks,2024-01-27,175
13775,USA_013775,USA,Socks,2024-01-28,176
13776,USA_013776,USA,T-Shirt,2024-01-01,177
13777,USA_013777,USA,Socks,2024-01-02,178
13778,USA_013778,USA,Socks,2024-01-03,179
13779,USA_013779,USA,T-Shirt,2024-01-04,180
13780,USA_013780,USA,Socks,2024-01-05,181
13781,USA_013781,USA,Socks,2024-01-06,182
13782,USA_013782,USA,T-Shirt,2024-01-07,183
13783,USA_013783,USA,Socks,2024-01-08,184
13784,USA_013784,USA,Socks,2024-01-09,185
13785,USA_013785,USA,T-Shirt,2024-01-10,186
13786,USA_013786,USA,Socks,2024-01-11,187
13787,USA_013787,USA,Socks,2024-01-12,188
13788,USA_013788,USA,T-Shirt,2024-01-13,189
13789,USA_013789,USA,Socks,2024-01-14,190
13790,USA_013790,USA,Socks,2024-01-15,191
13791,USA_013791,USA,T-Shirt,2024-01-16,192
13792,USA_013792,USA,Socks,2024-01-17,193
13793,USA_013793,USA,Socks,2024-01-18,194
13794,USA_013794,USA,T-Shirt,2024-01-19,195
13795,USA_013795,USA,Socks,2024-01-20,196
13796,USA_013796,USA,Socks,2024-01-21,197
13797,USA_013797,USA,T-Shirt,2024-01-22,198
13798,USA_013798,USA,Socks,2024-01-23,199
13799,USA_013799,USA,Socks,2024-01-24,200
13800,USA_013800,USA,T-Shirt,2024-01-25,1
13801,USA_013801,USA,Socks,2024-01-26,2
13802,USA_013802,USA,Socks,2024-01-27,3
13803,USA_013803,USA,T-Shirt,2024-01-28,4
13804,USA_013804,USA,Socks,2024-01-01,5
13805,USA_013805,USA,Socks,2024-01-02,6
13806,USA_013806,USA,T-Shirt,2024-01-03,7
13807,USA_013807,USA,Socks,2024-01-04,8
13808,USA_013808,USA,Socks,2024-01-05,9
13809,USA_013809,USA,T-Shirt,2024-01-06,10
13810,USA_013810,USA,Socks,2024-01-07,11
13811,USA_013811,USA,Socks,2024-01-08,12
13812,USA_013812,USA,T-Shirt,2024-01-09,13
13813,USA_013813,USA,Socks,2024-01-10,14
13814,USA_013814,USA,Socks,2024-01-11,15
13815,USA_013815,USA,T-Shirt,2024-01-12,16
13816,USA_013816,USA,Socks,2024-01-13,17
13817,USA_013817,USA,Socks,2024-01-14,18
13818,USA_013818,USA,T-Shirt,2024-01-15,19
13819,USA_013819,USA,Socks,2024-01-16,20
13820,USA_013820,USA,Socks,2024-01-17,21
13821,USA_013821,USA,T-Shirt,2024-01-18,22
13822,USA_013822,USA,Socks,2024-01-19,23
13823,USA_013823,USA,Socks,2024-01-20,24
13824,USA_013824,USA,T-Shirt,2024-01-21,25
13825,USA_013825,USA,Socks,2024-01-22,26
13826,USA_013826,USA,Socks,2024-01-23,27
13827,USA_013827,USA,T-Shirt,2024-01-24,28
13828,USA_013828,USA,Socks,2024-01-25,29
13829,USA_013829,USA,Socks,2024-01-26,30
13830,USA_013830,USA,T-Shirt,2024-01-27,31
13831,USA_013831,USA,Socks,2024-01-28,32
13832,USA_013832,USA,Socks,2024-01-01,33
13833,USA_013833,USA,T-Shirt,2024-01-02,34
13834,USA_013834,USA,Socks,2024-01-03,35
13835,USA_013835,USA,Socks,2024-01-04,36
13836,USA_013836,USA,T-Shirt,2024-01-05,37
13837,USA_013837,USA,Socks,2024-01-06,38
13838,USA_013838,USA,Socks,2024-01-07,39
13839,USA_013839,USA,T-Shirt,2024-01-08,40
13840,USA_013840,USA,Socks,2024-01-09,41
13841,USA_013841,USA,Socks,2024-01-10,42
13842,USA_013842,USA,T-Shirt,2024-01-11,43
13843,USA_013843,USA,Socks,2024-01-12,44
13844,USA_013844,USA,Socks,2024-01-13,45
13845,USA_013845,USA,T-Shirt,2024-01-14,46
13846,USA_013846,USA,Socks,2024-01-15,47
13847,USA_013847,USA,Socks,2024-01-16,48
13848,USA_013848,USA,T-Shirt,2024-01-17,49
13849,USA_013849,USA,Socks,2024-01-18,50
13850,USA_013850,USA,Socks,2024-01-19,51
13851,USA_013851,USA,T-Shirt,2024-01-20,52
13852,USA_013852,USA,Socks,2024-01-21,53
13853,USA_013853,USA,Socks,2024-01-22,54
13854,USA_013854,USA,T-Shirt,2024-01-23,55
13855,USA_013855,USA,Socks,2024-01-24,56
13856,USA_013856,USA,Socks,2024-01-25,57
13857,USA_013857,USA,T-Shirt,2024-01-26,58
13858,USA_013858,USA,Socks,2024-01-27,59
13859,USA_013859,USA,Socks,2024-01-28,60
13860,USA_013860,USA,T-Shirt,2024-01-01,61
13861,USA_013861,USA,Socks,2024-01-02,62
13862,USA_013862,USA,Socks,2024-01-03,63
13863,USA_013863,USA,T-Shirt,2024-01-04,64
13864,USA_013864,USA,Socks,2024-01-05,65
13865,USA_013865,USA,Socks,2024-01-06,66
13866,USA_013866,USA,T-Shirt,2024-01-07,67
13867,USA_013867,USA,Socks,2024-01-08,68
13868,USA_013868,USA,Socks,2024-01-09,69
13869,USA_013869,USA,T-Shirt,2024-01-10,70
13870,USA_013870,USA,Socks,2024-01-11,71
13871,USA_013871,USA,Socks,2024-01-12,72
13872,USA_013872,USA,T-Shirt,2024-01-13,73
13873,USA_013873,USA,Socks,2024-01-14,74
13874,USA_013874,USA,Socks,2024-01-15,75
13875,USA_013875,USA,T-Shirt,2024-01-16,76
13876,USA_013876,USA,Socks,2024-01-17,77
13877,USA_013877,USA,Socks,2024-01-18,78
13878,USA_013878,USA,T-Shirt,2024-01-19,79
13879,USA_013879,USA,Socks,2024-01-20,80
13880,USA_013880,USA,Socks,2024-01-21,81
13881,USA_013881,USA,T-Shirt,2024-01-22,82
13882,USA_013882,USA,Socks,2024-01-23,83
13883,USA_013883,USA,Socks,2024-01-24,84
13884,USA_013884,USA,T-Shirt,2024-01-25,85
13885,USA_013885,USA,Socks,2024-01-26,86
13886,USA_013886,USA,Socks,2024-01-27,87
13887,USA_013887,USA,T-Shirt,2024-01-28,88
13888,USA_013888,USA,Socks,2024-01-01,89
13889,USA_013889,USA,Socks,2024-01-02,90
13890,USA_013890,USA,T-Shirt,2024-01-03,91
13891,USA_013891,USA,Socks,2024-01-04,92
13892,USA_013892,USA,Socks,2024-01-05,93
13893,USA_013893,USA,T-Shirt,2024-01-06,94
13894,USA_013894,USA,Socks,2024-01-07,95
13895,USA_013895,USA,Socks,2024-01-08,96
13896,USA_013896,USA,T-Shirt,2024-01-09,97
13897,USA_013897,USA,Socks,2024-01-10,98
13898,USA_013898,USA,Socks,2024-01-11,99
13899,USA_013899,USA,T-Shirt,2024-01-12,100
13900,USA_013900,USA,Socks,2024-01-13,101
13901,USA_013901,USA,Socks,2024-01-14,102
13902,USA_013902,USA,T-Shirt,2024-01-15,103
13903,USA_013903,USA,Socks,2024-01-16,104
13904,USA_013904,USA,Socks,2024-01-17,105
13905,USA_013905,USA,T-Shirt,2024-01-18,106
13906,USA_013906,USA,Socks,2024-01-19,107
13907,USA_013907,USA,Socks,2024-01-20,108
13908,USA_013908,USA,T-Shirt,2024-01-21,109
13909,USA_013909,USA,Socks,2024-01-22,110
13910,USA_013910,USA,Socks,2024-01-23,111
13911,USA_013911,USA,T-Shirt,2024-01-24,112
13912,USA_013912,USA,Socks,2024-01-25,113
13913,USA_013913,USA,Socks,2024-01-26,114
13914,USA_013914,USA,T-Shirt,2024-01-27,115
13915,USA_013915,USA,Socks,2024-01-28,116
13916,USA_013916,USA,Socks,2024-01-01,117
13917,USA_013917,USA,T-Shirt,2024-01-02,118
13918,USA_013918,USA,Socks,2024-01-03,119
13919,USA_013919,USA,Socks,2024-01-04,120
13920,USA_013920,USA,T-Shirt,2024-01-05,121
13921,USA_013921,USA,Socks,2024-01-06,122
13922,USA_013922,USA,Socks,2024-01-07,123
13923,USA_013923,USA,T-Shirt,2024-01-08,124
13924,USA_013924,USA,Socks,2024-01-09,125
13925,USA_013925,USA,Socks,2024-01-10,126
13926,USA_013926,USA,T-Shirt,2024-01-11,127
13927,USA_013927,USA,Socks,2024-01-12,128
13928,USA_013928,USA,Socks,2024-01-13,129
13929,USA_013929,USA,T-Shirt,2024-01-14,130
13930,USA_013930,USA,Socks,2024-01-15,131
13931,USA_013931,USA,Socks,2024-01-16,132
13932,USA_013932,USA,T-Shirt,2024-01-17,133
13933,USA_013933,USA,Socks,2024-01-18,134
13934,USA_013934,USA,Socks,2024-01-19,135
13935,USA_013935,USA,T-Shirt,2024-01-20,136
13936,USA_013936,USA,Socks,2024-01-21,137
13937,USA_013937,USA,Socks,2024-01-22,138
13938,USA_013938,USA,T-Shirt,2024-01-23,139
13939,USA_013939,USA,Socks,2024-01-24,140
13940,USA_013940,USA,Socks,2024-01-25,141
13941,USA_013941,USA,T-Shirt,2024-01-26,142
13942,USA_013942,USA,Socks,2024-01-27,143
13943,USA_013943,USA,Socks,2024-01-28,144
13944,USA_013944,USA,T-Shirt,2024-01-01,145
13945,USA_013945,USA,Socks,2024-01-02,146
13946,USA_013946,USA,Socks,2024-01-03,147
13947,USA_013947,USA,T-Shirt,2024-01-04,148
13948,USA_013948,USA,Socks,2024-01-05,149
13949,USA_013949,USA,Socks,2024-01-06,150
13950,USA_013950,USA,T-Shirt,2024-01-07,151
13951,USA_013951,USA,Socks,2024-01-08,152
13952,USA_013952,USA,Socks,2024-01-09,153
13953,USA_013953,USA,T-Shirt,2024-01-10,154
13954,USA_013954,USA,Socks,2024-01-11,155
13955,USA_013955,USA,Socks,2024-01-12,156
13956,USA_013956,USA,T-Shirt,2024-01-13,157
13957,USA_013957,USA,Socks,2024-01-14,158
13958,USA_013958,USA,Socks,2024-01-15,159
13959,USA_013959,USA,T-Shirt,2024-01-16,160
13960,USA_013960,USA,Socks,2024-01-17,161
13961,USA_013961,USA,Socks,2024-01-18,162
13962,USA_013962,USA,T-Shirt,2024-01-19,163
13963,USA_013963,USA,Socks,2024-01-20,164
13964,USA_013964,USA,Socks,2024-01-21,165
13965,USA_013965,USA,T-Shirt,2024-01-22,166
13966,USA_013966,USA,Socks,2024-01-23,167
13967,USA_013967,USA,Socks,2024-01-24,168
13968,USA_013968,USA,T-Shirt,2024-01-25,169
13969,USA_013969,USA,Socks,2024-01-26,170
13970,USA_013970,USA,Socks,2024-01-27,171
13971,USA_013971,USA,T-Shirt,2024-01-28,172
13972,USA_013972,USA,Socks,2024-01-01,173
13973,USA_013973,USA,Socks,2024-01-02,174
13974,USA_013974,USA,T-Shirt,2024-01-03,175
13975,USA_013975,USA,Socks,2024-01-04,176
13976,USA_013976,USA,Socks,2024-01-05,177
13977,USA_013977,USA,T-Shirt,2024-01-06,178
13978,USA_013978,USA,Socks,2024-01-07,179
13979,USA_013979,USA,Socks,2024-01-08,180
13980,USA_013980,USA,T-Shirt,2024-01-09,181
13981,USA_013981,USA,Socks,2024-01-10,182
13982,USA_013982,USA,Socks,2024-01-11,183
13983,USA_013983,USA,T-Shirt,2024-01-12,184
13984,USA_013984,USA,Socks,2024-01-13,185
13985,USA_013985,USA,Socks,2024-01-14,186
13986,USA_013986,USA,T-Shirt,2024-01-15,187
13987,USA_013987,USA,Socks,2024-01-16,188
13988,USA_013988,USA,Socks,2024-01-17,189
13989,USA_013989,USA,T-Shirt,2024-01-18,190
13990,USA_013990,USA,Socks,2024-01-19,191
13991,USA_013991,USA,Socks,2024-01-20,192
13992,USA_013992,USA,T-Shirt,2024-01-21,193
13993,USA_013993,USA,Socks,2024-01-22,194
13994,USA_013994,USA,Socks,2024-01-23,195
13995,USA_013995,USA,T-Shirt,2024-01-24,196
13996,USA_013996,USA,Socks,2024-01-25,197
13997,USA_013997,USA,Socks,2024-01-26,198
13998,USA_013998,USA,T-Shirt,2024-01-27,199
13999,USA_013999,USA,Socks,2024-01-28,200
14000,USA_014000,USA,Socks,2024-01-01,1
14001,USA_014001,USA,T-Shirt,2024-01-02,2
14002,USA_014002,USA,Socks,2024-01-03,3
14003,USA_014003,USA,Socks,2024-01-04,4
14004,USA_014004,USA,T-Shirt,2024-01-05,5
14005,USA_014005,USA,Socks,2024-01-06,6
14006,USA_014006,USA,Socks,2024-01-07,7
14007,USA_014007,USA,T-Shirt,2024-01-08,8
14008,USA_014008,USA,Socks,2024-01-09,9
14009,USA_014009,USA,Socks,2024-01-10,10
14010,USA_014010,USA,T-Shirt,2024-01-11,11
14011,USA_014011,USA,Socks,2024-01-12,12
14012,USA_014012,USA,Socks,2024-01-13,13
14013,USA_014013,USA,T-Shirt,2024-01-14,14
14014,USA_014014,USA,Socks,2024-01-15,15
14015,USA_014015,USA,Socks,2024-01-16,16
14016,USA_014016,USA,T-Shirt,2024-01-17,17
14017,USA_014017,USA,Socks,2024-01-18,18
14018,USA_014018,USA,Socks,2024-01-19,19
14019,USA_014019,USA,T-Shirt,2024-01-20,20
14020,USA_014020,USA,Socks,2024-01-21,21
14021,USA_014021,USA,Socks,2024-01-22,22
14022,USA_014022,USA,T-Shirt,2024-01-23,23
14023,USA_014023,USA,Socks,2024-01-24,24
